Date,Argentina,Australia,Brasil,Canada,China,France,Germany,India,Italy,Japan,Mexico,South Korea,Turkey,USA
2009-10-30,3.81949,1.50979,5.1203,1.59578,2.24462,1.1238,1.71509,4.76666,0.91739,1.15165,4.52297,2.37088,4.5557,1.11537
2009-11-04,4.04874,1.47626,5.31722,1.61924,2.34404,1.14331,1.72436,4.77141,0.93107,1.1298,4.64683,2.36974,4.56503,1.12647
2009-11-05,4.01264,1.46583,5.39235,1.63525,2.3639,1.15527,1.73598,4.81692,0.93912,1.11524,4.69496,2.32821,4.56663,1.14814
2009-11-09,4.13177,1.52009,5.50865,1.68003,2.37928,1.17918,1.77994,4.94731,0.95821,1.12575,4.83878,2.36503,4.61264,1.17661
2009-11-10,4.11552,1.53918,5.51606,1.67123,2.38155,1.17921,1.77788,4.92987,0.95492,1.13283,4.8612,2.3733,4.64746,1.17653
2009-11-11,4.06318,1.54679,5.52671,1.67315,2.37899,1.18818,1.79534,5.05252,0.96458,1.13294,4.91006,2.39207,4.71783,1.18245
2009-11-12,4.00542,1.54383,5.36173,1.66159,2.37731,1.18621,1.79395,5.00647,0.96255,1.12523,4.85672,2.35894,4.70644,1.17032
2009-11-13,4.03069,1.53034,5.43478,1.66845,2.38833,1.18557,1.8012,5.05229,0.96552,1.12131,4.89497,2.35783,4.67708,1.17704
2009-11-17,4.11733,1.53782,5.60782,1.70096,2.45968,1.19275,1.83021,5.11281,0.96948,1.11667,4.95783,2.37882,4.56134,1.19516
2009-11-18,4.09025,1.54094,5.53378,1.70428,2.47492,1.19247,1.83312,5.09725,0.96732,1.11057,4.90358,2.4058,4.48185,1.19461
2009-11-19,4.04332,1.54425,5.51805,1.69662,2.48794,1.17131,1.80606,5.03334,0.94716,1.09596,4.86585,2.43065,4.45238,1.17857
2009-11-24,4.05776,1.52338,5.60042,1.68774,2.41521,1.17891,1.82732,5.13693,0.94254,1.07899,4.88864,2.40947,4.39434,1.19014
2009-11-25,4.06859,1.53548,5.65033,1.70197,2.46514,1.18655,1.838,5.15728,0.94373,1.08359,4.95212,2.41766,4.39677,1.1955
2009-12-01,3.98917,1.53443,5.70266,1.71227,2.42407,1.17614,1.82963,5.15707,0.93643,1.09857,5.01315,2.35443,4.44942,1.19359
2009-12-02,4.00903,1.54855,5.7084,1.72286,2.44984,1.18243,1.83124,5.14857,0.93695,1.10279,5.07018,2.38729,4.62458,1.194
2009-12-03,3.99458,1.55251,5.68344,1.70193,2.446,1.18342,1.82765,5.1533,0.93846,1.1451,5.04739,2.42234,4.79635,1.18397
2009-12-04,3.92599,1.52897,5.62429,1.68353,2.48527,1.19822,1.84263,5.12807,0.95018,1.15026,5.06917,2.43698,4.83736,1.19049
2009-12-07,3.92238,1.52062,5.69983,1.68043,2.4964,1.19618,1.83221,5.09256,0.94504,1.1669,5.06598,2.44882,4.81938,1.18755
2009-12-09,3.90433,1.50806,5.65824,1.66428,2.42723,1.17043,1.78885,5.13517,0.92236,1.14821,5.00046,2.4511,4.74882,1.1797
2009-12-10,3.93502,1.49792,5.7178,1.67677,2.43823,1.1832,1.80823,5.15439,0.92828,1.13192,5.03936,2.47893,4.78836,1.18659
2009-12-11,3.93141,1.50719,5.76265,1.67082,2.43303,1.18486,1.8232,5.13331,0.92947,1.16005,5.03701,2.48519,4.76827,1.19096
2009-12-14,4.00181,1.5133,5.76947,1.68863,2.47468,1.19318,1.83776,5.12687,0.93895,1.1598,5.05409,2.49699,4.84667,1.19924
2009-12-15,3.99819,1.51964,5.76631,1.68795,2.45337,1.19432,1.84063,5.06078,0.93766,1.15725,5.03715,2.49861,4.87091,1.19259
2009-12-16,4.02527,1.51587,5.70899,1.70199,2.43894,1.20732,1.8698,5.07146,0.94834,1.16803,5.04562,2.4962,4.90642,1.19394
2009-12-17,4.01805,1.5186,5.5797,1.67802,2.3819,1.1933,1.85112,5.06591,0.94008,1.16647,5.04438,2.4716,4.82396,1.17984
2009-12-18,4.0,1.51216,5.55691,1.6766,2.33306,1.18197,1.84693,5.01361,0.93194,1.16397,5.02633,2.4704,4.84089,1.18671
2009-12-21,4.0,1.50715,5.48461,1.68995,2.33986,1.20615,1.87838,4.97804,0.9427,1.16872,5.02083,2.46618,4.95118,1.19918
2009-12-22,4.04513,1.52962,5.60882,1.70067,2.28558,1.21435,1.88319,5.00526,0.95158,1.19105,5.09048,2.48315,4.97548,1.20345
2009-12-29,4.18412,1.57544,5.68186,1.71147,2.40639,1.23353,1.90405,5.21803,0.96752,1.22089,5.15142,2.50856,4.99995,1.21226
2009-12-30,4.18953,1.5716,5.70616,1.71376,2.44448,1.22591,1.8869,5.20072,0.96319,1.21038,5.12338,2.52399,4.9886,1.2125
2010-01-04,4.30505,1.58558,5.82737,1.73561,2.43037,1.25035,1.91569,5.26516,0.9756,1.22281,5.1723,2.54404,5.15271,1.21957
2010-01-05,4.33574,1.60119,5.84359,1.73871,2.45915,1.25002,1.91048,5.3034,0.97722,1.22592,5.16823,2.53577,5.22483,1.22337
2010-01-06,4.26534,1.60025,5.88428,1.74696,2.4382,1.25151,1.91126,5.30786,0.97982,1.23161,5.18361,2.55781,5.26657,1.22403
2010-01-07,4.31408,1.59309,5.86115,1.73862,2.39217,1.25373,1.90652,5.28225,0.98328,1.2259,5.22062,2.52501,5.30765,1.22893
2010-01-08,4.24729,1.59722,5.84551,1.74832,2.39458,1.26006,1.9123,5.25963,0.98676,1.23929,5.19338,2.54272,5.29075,1.23247
2010-01-12,4.09928,1.59313,5.82995,1.72878,2.453,1.24602,1.88233,5.22431,0.97705,1.24856,5.17768,2.54779,5.18247,1.22304
2010-01-13,4.22022,1.58292,5.85566,1.73367,2.37709,1.24627,1.88871,5.25049,0.97975,1.23202,5.18454,2.50695,5.27427,1.23323
2010-01-14,4.29783,1.59264,5.80707,1.72647,2.40923,1.25091,1.89687,5.273,0.98582,1.25184,5.16773,2.52849,5.28522,1.23622
2010-01-15,4.27978,1.59316,5.7386,1.70907,2.41567,1.23179,1.8611,5.26383,0.97335,1.26038,5.09395,2.55253,5.21426,1.22284
2010-01-19,4.31047,1.58067,5.81606,1.72047,2.4327,1.24901,1.89294,5.24337,0.98301,1.23545,5.12722,2.56516,5.32567,1.23812
2010-01-20,4.24549,1.58295,5.67388,1.70817,2.3615,1.22387,1.85336,5.2399,0.96032,1.23231,5.05653,2.5714,5.35557,1.225
2010-01-21,4.22383,1.56962,5.51331,1.67743,2.36675,1.20306,1.82025,5.11295,0.95047,1.24733,4.92705,2.58285,5.33935,1.2018
2010-01-22,4.20939,1.54471,5.50915,1.65905,2.34407,1.19017,1.80389,5.05554,0.93816,1.21544,4.86794,2.52636,5.21347,1.17519
2010-01-27,4.16245,1.51024,5.41348,1.65915,2.2377,1.17118,1.78738,4.88466,0.91692,1.1766,4.83319,2.43806,5.22057,1.18137
2010-01-28,4.14079,1.51957,5.45657,1.64893,2.24334,1.14906,1.7548,4.88978,0.90227,1.19521,4.86485,2.46348,5.28811,1.1674
2010-01-29,4.14982,1.48586,5.4411,1.62261,2.23971,1.16484,1.77648,4.9051,0.91349,1.1704,4.79858,2.40349,5.27653,1.15593
2010-02-02,4.22924,1.49746,5.5876,1.66854,2.19881,1.18748,1.80843,4.84677,0.93425,1.19026,4.87516,2.39356,5.32452,1.18763
2010-02-03,4.19856,1.51132,5.58311,1.66594,2.2506,1.18167,1.79653,4.9465,0.92427,1.19407,4.93996,2.42237,5.3169,1.18113
2010-02-04,4.03791,1.50276,5.31897,1.62766,2.24422,1.1492,1.75255,4.86521,0.89336,1.18852,4.83207,2.42447,5.16195,1.14435
2010-02-05,3.90794,1.46781,5.22155,1.64145,2.20233,1.11011,1.72123,4.73507,0.86881,1.15422,4.83633,2.35053,4.96798,1.14766
2010-02-08,3.94946,1.47018,5.25399,1.62569,2.19916,1.12367,1.73722,4.77845,0.87248,1.14214,4.83929,2.32903,4.82108,1.13749
2010-02-09,4.03249,1.46488,5.38419,1.64893,2.2094,1.12538,1.74147,4.81041,0.86909,1.13997,4.86598,2.35558,4.9073,1.15232
2010-02-10,4.04152,1.46758,5.4119,1.6507,2.23462,1.13249,1.75354,4.77442,0.88554,1.14353,4.85454,2.35503,4.88231,1.14975
2010-02-22,4.23646,1.53395,5.58935,1.70167,2.25028,1.17021,1.80171,4.86884,0.90401,1.19363,5.05795,2.44049,5.07786,1.19268
2010-02-23,4.14621,1.53421,5.49983,1.68586,2.23467,1.15475,1.77498,4.88362,0.88522,1.18808,5.02888,2.44319,4.96429,1.17824
2010-02-24,4.13718,1.51151,5.47379,1.68514,2.26435,1.15744,1.77861,4.87451,0.88946,1.17049,5.01914,2.41909,4.79465,1.1897
2010-02-25,3.99278,1.49382,5.50092,1.70117,2.29315,1.1341,1.75226,4.87398,0.86932,1.15937,4.99713,2.38111,4.7058,1.18722
2010-02-26,4.00903,1.508,5.5327,1.70091,2.28665,1.15529,1.77321,4.92656,0.87891,1.16213,4.99483,2.39171,4.79908,1.18889
2010-03-02,4.12635,1.52887,5.63885,1.72997,2.30251,1.18741,1.82962,5.02942,0.89449,1.17313,5.06122,2.42252,4.97003,1.20377
2010-03-03,4.13538,1.53986,5.62737,1.73356,2.32041,1.19695,1.8427,5.09762,0.90681,1.17672,5.10835,2.4335,4.99156,1.20428
2010-03-04,4.12274,1.54468,5.64185,1.72948,2.26524,1.19255,1.83556,5.08913,0.91053,1.16439,5.08442,2.42714,4.96661,1.20878
2010-03-05,4.14982,1.55011,5.7277,1.75144,2.271,1.2181,1.86154,5.09597,0.92723,1.19001,5.12145,2.4517,5.08102,1.22571
2010-03-08,4.16606,1.56334,5.70507,1.74978,2.28761,1.21595,1.86108,5.12839,0.93192,1.21491,5.13468,2.4899,5.14579,1.2255
2010-03-09,4.18592,1.56731,5.78835,1.74319,2.29953,1.21797,1.86425,5.11337,0.93053,1.21281,5.13371,2.49108,5.1133,1.2276
2010-03-10,4.20939,1.56728,5.82188,1.74939,2.28439,1.22842,1.88035,5.1271,0.94185,1.21239,5.13239,2.4932,5.09332,1.23315
2010-03-11,4.20939,1.56539,5.81406,1.75211,2.28615,1.22387,1.87778,5.14798,0.93825,1.22398,5.14773,2.48477,5.05697,1.23814
2010-03-12,4.25993,1.56666,5.7688,1.7571,2.25778,1.22339,1.883,5.14758,0.93876,1.23389,5.1438,2.49395,5.04311,1.23787
2010-03-16,4.29422,1.55986,5.8188,1.76815,2.24237,1.22698,1.8912,5.21252,0.94118,1.2305,5.16683,2.47185,5.13969,1.24806
2010-03-17,4.29964,1.57807,5.80058,1.76981,2.28555,1.23288,1.90808,5.24457,0.95132,1.24487,5.17858,2.52413,5.24304,1.25533
2010-03-18,4.28339,1.58129,5.79842,1.76093,2.28226,1.22674,1.90429,5.25332,0.94664,1.23306,5.20566,2.51259,5.16876,1.25492
2010-03-19,4.29783,1.58425,5.72621,1.74747,2.29849,1.22278,1.89482,5.27101,0.9439,1.24232,5.21403,2.529,5.15936,1.24853
2010-03-23,4.40253,1.58509,5.77263,1.76159,2.28754,1.23122,1.90586,5.23286,0.94806,1.23651,5.26746,2.52257,5.24767,1.26389
2010-03-25,4.35018,1.58854,5.69401,1.74895,2.2621,1.24615,1.9425,5.2652,0.95858,1.24279,5.23637,2.53242,5.50768,1.25481
2010-03-26,4.33755,1.59228,5.71406,1.74885,2.29247,1.24255,1.93841,5.29096,0.95953,1.26202,5.23376,2.54641,5.46578,1.25573
2010-03-29,4.36462,1.59241,5.81855,1.75942,2.34049,1.24621,1.95007,5.31092,0.96135,1.26088,5.27612,2.53782,5.47133,1.26287
2010-03-30,4.34116,1.59875,5.8203,1.76154,2.34399,1.24208,1.94551,5.27459,0.95754,1.27358,5.27349,2.55012,5.47965,1.26293
2010-03-31,4.2852,1.58532,5.85458,1.76059,2.32947,1.23791,1.94902,5.25588,0.95161,1.27276,5.25249,2.53911,5.4588,1.25879
2010-04-06,4.48917,1.61075,5.91481,1.778,2.36662,1.2628,1.98027,5.3799,0.97111,1.29483,5.33693,2.58897,5.63915,1.28033
2010-04-07,4.4296,1.61309,5.8896,1.7713,2.35878,1.2544,1.97083,5.38849,0.9637,1.29604,5.31026,2.58973,5.66225,1.27281
2010-04-08,4.46029,1.60561,5.97213,1.77168,2.33667,1.23929,1.95481,5.31184,0.95109,1.28174,5.3,2.6005,5.6397,1.2771
2010-04-09,4.49097,1.60893,5.94151,1.78094,2.35663,1.26174,1.97948,5.37743,0.96243,1.28588,5.34319,2.58654,5.71436,1.28564
2010-04-12,4.48736,1.6207,5.87471,1.77683,2.34458,1.26173,1.97979,5.3534,0.96935,1.29134,5.34501,2.56528,5.67924,1.28791
2010-04-13,4.44765,1.61007,5.88952,1.76992,2.36855,1.25597,1.9735,5.34409,0.96549,1.28094,5.33974,2.56572,5.60719,1.28879
2010-04-15,4.40072,1.62642,5.86722,1.78601,2.37133,1.26645,1.9927,5.28931,0.97935,1.29386,5.38951,2.61569,5.70179,1.30426
2010-04-16,4.33032,1.62083,5.77546,1.76542,2.34536,1.24184,1.95768,5.27489,0.95902,1.27416,5.30853,2.60157,5.62149,1.28323
2010-04-19,4.36823,1.5982,5.74859,1.77014,2.23297,1.2368,1.95184,5.21777,0.94955,1.25196,5.27986,2.55778,5.61469,1.28903
2010-04-20,4.38087,1.60168,5.76689,1.77168,2.23239,1.2543,1.98408,5.23573,0.96905,1.25103,5.33881,2.57688,5.68547,1.29942
2010-04-22,4.38809,1.59569,5.77255,1.77861,2.24734,1.22253,1.95383,5.26974,0.94295,1.25659,5.31437,2.60911,5.63259,1.30103
2010-04-27,4.287,1.58679,5.53336,1.77653,2.17875,1.19759,1.95091,5.30471,0.92041,1.28684,5.1598,2.62415,5.62091,1.27416
2010-04-28,4.29242,1.56819,5.54542,1.76633,2.17305,1.17965,1.9271,5.21159,0.89914,1.2538,5.20298,2.6007,5.59346,1.2824
2010-04-30,4.32491,1.56318,5.61814,1.7859,2.15079,1.18899,1.94337,5.26515,0.90333,1.26902,5.16105,2.61217,5.69252,1.27737
2010-05-06,3.90253,1.48703,5.27571,1.73203,2.0527,1.10773,1.87133,5.09388,0.82005,1.22751,4.95763,2.5269,5.38399,1.21436
2010-05-07,3.89892,1.45695,5.23053,1.71009,2.01425,1.05679,1.81015,5.02838,0.79411,1.18951,4.97182,2.47109,5.08694,1.19577
2010-05-10,4.1787,1.49568,5.44534,1.74746,2.02203,1.15887,1.90606,5.19674,0.87745,1.20857,5.09625,2.51628,5.45007,1.24835
2010-05-11,4.13357,1.47883,5.35982,1.75517,1.98367,1.15043,1.91233,5.14006,0.87332,1.19485,5.07134,2.5052,5.45139,1.24411
2010-05-12,4.15343,1.48696,5.42629,1.78375,1.98977,1.1631,1.95851,5.15633,0.88067,1.19289,5.11247,2.49438,5.59765,1.2612
2010-05-13,4.11733,1.51291,5.39002,1.77213,2.03083,1.16238,1.98019,5.17734,0.87486,1.21889,5.1066,2.5417,5.59313,1.24589
2010-05-14,3.99458,1.49935,5.27554,1.75727,2.02043,1.10905,1.91835,5.096,0.83065,1.20075,5.02296,2.54328,5.38247,1.22246
2010-05-17,3.94585,1.45256,5.23012,1.72773,1.91801,1.10382,1.92158,5.04831,0.83137,1.17472,4.98632,2.4771,5.41368,1.22382
2010-05-18,3.94043,1.4537,5.06165,1.72064,1.94412,1.1268,1.94978,5.06036,0.85068,1.17551,4.91617,2.4647,5.50127,1.20645
2010-05-20,3.77256,1.40356,4.84126,1.6682,1.91502,1.06923,1.85854,4.95359,0.80905,1.15115,4.79486,2.40011,5.25715,1.15348
2010-05-26,3.72022,1.40053,5.00749,1.68837,1.96736,1.06178,1.82375,4.91406,0.7893,1.09288,4.9465,2.37303,5.22371,1.14956
2010-05-27,3.9278,1.42394,5.16572,1.71838,1.98993,1.09814,1.88048,4.99759,0.82324,1.10632,5.0614,2.41109,5.2618,1.18735
2010-05-28,3.91516,1.4494,5.15366,1.70702,1.98982,1.09494,1.88334,5.05656,0.81772,1.12046,4.98109,2.43401,5.33283,1.17266
2010-06-01,3.92599,1.43497,5.14484,1.69248,1.92427,1.09121,1.89446,4.96929,0.81064,1.11459,4.93345,2.44544,5.25817,1.15253
2010-06-04,3.93682,1.44677,5.13111,1.69213,1.91326,1.07642,1.88103,5.13291,0.78936,1.13633,4.89348,2.49603,5.27289,1.14625
2010-06-07,3.91516,1.40661,5.0901,1.68264,1.8819,1.06337,1.87028,5.03197,0.78441,1.09267,4.85343,2.4568,5.24332,1.13074
2010-06-08,3.97834,1.4246,5.14609,1.68447,1.88356,1.05298,1.85875,4.9828,0.78,1.09464,4.90409,2.47706,5.18131,1.14315
2010-06-09,4.00361,1.42593,5.11473,1.67473,1.93595,1.07367,1.89556,4.99503,0.79493,1.0833,4.92769,2.47067,5.24315,1.13636
2010-06-10,4.08303,1.44219,5.24534,1.70183,1.92,1.09543,1.91831,5.07425,0.814,1.09518,5.03836,2.47739,5.29692,1.16989
2010-06-11,4.11733,1.46501,5.2916,1.70636,1.92551,1.10755,1.91554,5.1171,0.82483,1.11384,5.07215,2.51285,5.32297,1.17501
2010-06-17,4.1787,1.4721,5.36947,1.74718,1.91825,1.14728,1.97119,5.28254,0.86014,1.1476,5.17495,2.56171,5.49284,1.20132
2010-06-18,4.18773,1.4801,5.3609,1.74449,1.88301,1.14857,1.96911,5.26879,0.86719,1.1471,5.18115,2.56776,5.5067,1.2029
2010-06-22,4.20397,1.48218,5.39193,1.72552,1.93957,1.15421,1.9856,5.32242,0.8617,1.16062,5.12685,2.59705,5.50404,1.17901
2010-06-23,4.20036,1.4587,5.42097,1.72692,1.92546,1.13442,1.96517,5.3243,0.85128,1.13891,5.15726,2.58856,5.39778,1.17549
2010-06-24,4.15343,1.45662,5.31922,1.70684,1.92312,1.1075,1.93696,5.31659,0.83421,1.13944,5.10191,2.60964,5.39868,1.15574
2010-06-25,4.18412,1.43494,5.39301,1.71236,1.91268,1.0964,1.92275,5.2699,0.83414,1.11754,5.14839,2.59459,5.3937,1.15904
2010-06-28,4.13718,1.42567,5.34318,1.6976,1.89954,1.11407,1.95018,5.32979,0.84148,1.11254,5.14224,2.59788,5.44863,1.15668
2010-06-29,3.95848,1.41305,5.15624,1.6474,1.81845,1.06938,1.88519,5.25777,0.80604,1.09839,4.96935,2.56147,5.33105,1.12081
2010-06-30,3.94404,1.39868,5.06955,1.65188,1.79696,1.07246,1.88947,5.30779,0.80912,1.07681,4.91942,2.54727,5.29477,1.10947
2010-07-02,4.00181,1.37826,5.11065,1.6375,1.78537,1.04302,1.84786,5.23584,0.79931,1.05628,4.95459,2.50757,5.37172,1.10072
2010-07-06,3.99097,1.39042,5.16348,1.6381,1.80524,1.06638,1.88169,5.28188,0.81153,1.0717,4.97889,2.52725,5.48288,1.10662
2010-07-07,4.08845,1.38343,5.26489,1.66693,1.81401,1.08509,1.89813,5.23886,0.83705,1.06499,5.05809,2.51331,5.48392,1.14129
2010-07-08,4.13357,1.41669,5.28087,1.67221,1.80953,1.10217,1.91168,5.29305,0.84577,1.09439,5.04632,2.54779,5.53673,1.15203
2010-07-12,4.13177,1.43393,5.23794,1.69157,1.86616,1.11133,1.92484,5.37865,0.85605,1.0958,5.03209,2.60091,5.55838,1.16118
2010-07-13,4.16065,1.4243,5.29834,1.70722,1.83586,1.13316,1.96092,5.39325,0.86948,1.09456,5.08177,2.60245,5.62682,1.17904
2010-07-14,4.16968,1.451,5.28111,1.69953,1.85096,1.13167,1.96683,5.37894,0.86751,1.12417,5.1008,2.63684,5.62901,1.17886
2010-07-15,4.16426,1.44456,5.28195,1.71732,1.81639,1.11574,1.94769,5.37033,0.85482,1.11158,5.1127,2.62676,5.56997,1.18027
2010-07-16,4.12094,1.43809,5.18627,1.69214,1.81637,1.0903,1.91314,5.38423,0.84142,1.07977,5.01833,2.60751,5.57379,1.14625
2010-07-21,4.20036,1.43484,5.36414,1.6839,1.89962,1.08836,1.89734,5.39065,0.84008,1.0649,5.06974,2.623,5.74423,1.15132
2010-07-22,4.25993,1.42248,5.46988,1.70649,1.91987,1.12158,1.94541,5.43141,0.86177,1.05825,5.16633,2.60313,5.78524,1.17724
2010-07-23,4.287,1.4497,5.51772,1.71328,1.92708,1.1236,1.95307,5.43676,0.85839,1.08236,5.1798,2.63692,5.72538,1.18692
2010-07-26,4.31047,1.4587,5.5277,1.71794,1.93955,1.13267,1.9619,5.40349,0.86677,1.0907,5.20393,2.65343,5.74548,1.20021
2010-07-27,4.30866,1.46238,5.54692,1.71364,1.92958,1.14208,1.96605,5.42075,0.87965,1.08992,5.16231,2.65229,5.82477,1.19895
2010-07-28,4.2852,1.47295,5.55807,1.7107,1.97325,1.14332,1.95706,5.3847,0.87681,1.11935,5.15762,2.66003,5.83205,1.19065
2010-07-29,4.34296,1.47106,5.57022,1.71538,1.98409,1.13757,1.94305,5.39508,0.8776,1.11278,5.12575,2.65615,5.8642,1.1857
2010-07-30,4.3213,1.46111,5.61689,1.71316,1.97613,1.13484,1.94725,5.35798,0.87402,1.09456,5.10128,2.63882,5.78016,1.18578
2010-08-03,4.40614,1.48651,5.65699,1.72328,1.96826,1.16735,1.99791,5.43191,0.89297,1.11255,5.1738,2.68573,5.80059,1.20608
2010-08-04,4.43321,1.47691,5.67987,1.73242,1.97689,1.17147,2.00533,5.46268,0.89238,1.08906,5.19471,2.68372,5.7815,1.21338
2010-08-05,4.3917,1.48485,5.69151,1.72214,1.96359,1.17255,2.00604,5.4493,0.88621,1.10795,5.19577,2.67562,5.75469,1.21184
2010-08-06,4.37726,1.48472,5.66514,1.72583,1.99178,1.15755,1.98262,5.44066,0.87827,1.10659,5.19746,2.67557,5.76917,1.20735
2010-08-09,4.38267,1.49408,5.64576,1.73513,2.00238,1.17665,2.01175,5.48369,0.88845,1.0986,5.18478,2.68508,5.78198,1.21397
2010-08-10,4.33574,1.47646,5.5926,1.73143,1.94449,1.16208,1.99105,5.46345,0.88474,1.09614,5.16077,2.67152,5.71284,1.20673
2010-08-11,4.24007,1.44875,5.47338,1.69397,1.95365,1.13021,1.94919,5.41853,0.85787,1.06651,5.06178,2.63711,5.61485,1.17272
2010-08-12,4.27256,1.431,5.48802,1.6854,1.92966,1.12796,1.9432,5.41964,0.85606,1.0573,5.05902,2.58246,5.63696,1.16641
2010-08-13,4.27437,1.45009,5.51281,1.68609,1.95305,1.1248,1.93536,5.44756,0.85392,1.06199,5.06828,2.61919,5.64625,1.16172
2010-08-18,4.45307,1.45506,5.62712,1.72306,1.99771,1.13633,1.9594,5.47458,0.85682,1.06051,5.117,2.64281,5.73928,1.17777
2010-08-19,4.38448,1.4564,5.56464,1.71269,2.01395,1.1128,1.92418,5.5339,0.84038,1.07452,5.07679,2.66929,5.68192,1.15782
2010-08-20,4.40253,1.44076,5.54717,1.71443,1.97973,1.09839,1.90202,5.51797,0.83067,1.05349,5.09858,2.66314,5.67232,1.15358
2010-08-23,4.27617,1.44014,5.48935,1.71392,1.97753,1.10683,1.90384,5.52023,0.83655,1.04629,5.07506,2.65139,5.68589,1.14892
2010-08-24,4.13899,1.42463,5.42063,1.69035,1.98573,1.08748,1.87994,5.49091,0.82334,1.03234,4.95225,2.64062,5.66009,1.13225
2010-08-25,4.20758,1.40473,5.39126,1.70361,1.94547,1.07474,1.86856,5.45135,0.81474,1.01516,4.96628,2.60202,5.6275,1.13597
2010-08-26,4.18953,1.4164,5.31339,1.70436,1.95064,1.08247,1.8727,5.46535,0.82558,1.02217,4.92906,2.59447,5.70207,1.12724
2010-08-27,4.24007,1.42099,5.45632,1.73748,1.95608,1.09257,1.88492,5.397,0.82973,1.03187,5.0139,2.59417,5.72986,1.14594
2010-08-31,4.21841,1.43207,5.41972,1.74249,1.9771,1.08738,1.8767,5.38882,0.82735,1.01271,5.00198,2.61396,5.79037,1.12951
2010-09-01,4.3231,1.46183,5.58012,1.75563,1.96518,1.12883,1.92696,5.45921,0.85264,1.02452,5.10609,2.64686,5.8592,1.16284
2010-09-02,4.36101,1.47386,5.55807,1.77133,1.98983,1.13119,1.92695,5.46894,0.85411,1.04011,5.11842,2.66342,5.8766,1.1734
2010-09-03,4.37365,1.47662,5.54734,1.77627,1.98953,1.14389,1.94303,5.46388,0.86256,1.046,5.14614,2.66986,5.88945,1.18891
2010-09-08,4.36823,1.47532,5.52471,1.76127,2.01943,1.14545,1.95247,5.5974,0.86056,1.03572,5.1172,2.66866,5.85173,1.18284
2010-09-13,4.43682,1.50059,5.65982,1.777,2.01421,1.17347,1.98327,5.75981,0.87713,1.06983,5.19805,2.72811,6.01123,1.20763
2010-09-14,4.40975,1.50436,5.63161,1.78331,2.01436,1.17573,1.98762,5.80138,0.87735,1.06725,5.21958,2.7227,6.03236,1.20677
2010-09-27,4.69495,1.52026,5.72512,1.78296,1.96899,1.17316,1.98872,6.0324,0.86212,1.10212,5.22975,2.79106,6.23978,1.22944
2010-09-28,4.7852,1.51844,5.7594,1.79587,1.95654,1.17197,1.98783,6.02864,0.86041,1.0898,5.25124,2.78377,6.33272,1.2354
2010-09-29,4.76715,1.51037,5.7594,1.81107,1.95603,1.16411,1.9786,5.98411,0.85444,1.0971,5.23991,2.79949,6.329,1.2322
2010-09-30,4.77076,1.49018,5.77621,1.809,1.98974,1.15728,1.97293,6.01793,0.85917,1.07529,5.26258,2.80903,6.35054,1.2284
2010-10-08,4.87365,1.52221,5.89093,1.83341,2.05198,1.17223,1.99277,6.07224,0.86973,1.10048,5.4417,2.84542,6.48984,1.25418
2010-10-13,4.9278,1.50221,5.96298,1.85355,2.14385,1.19253,2.03801,6.20347,0.88507,1.07921,5.49441,2.81404,6.77463,1.26812
2010-10-14,4.9296,1.52796,5.96439,1.84571,2.15755,1.18967,2.04459,6.14642,0.88349,1.09987,5.50039,2.84945,6.68376,1.26351
2010-10-15,4.93863,1.52468,5.97587,1.84416,2.22612,1.19223,2.05631,6.0347,0.88182,1.09031,5.4854,2.85325,6.76829,1.26607
2010-10-18,4.9639,1.51262,5.96805,1.85278,2.21419,1.19445,2.06402,6.04784,0.8892,1.09011,5.51346,2.81295,6.80274,1.27524
2010-10-19,4.92419,1.51385,5.81231,1.83853,2.24912,1.18593,2.0558,5.99214,0.88764,1.09481,5.43971,2.7858,6.74295,1.25499
2010-10-20,5.0704,1.50384,5.85732,1.85013,2.25069,1.19247,2.06653,5.95886,0.89486,1.0767,5.50733,2.80548,6.69716,1.2682
2010-10-21,5.09025,1.50319,5.79468,1.84272,2.23539,1.20808,2.09391,6.07534,0.90263,1.07611,5.52072,2.81185,6.80199,1.27045
2010-10-22,5.14801,1.51141,5.78453,1.84301,2.22903,1.20505,2.09228,6.04693,0.89939,1.08187,5.54529,2.84578,6.85572,1.27348
2010-10-25,5.26534,1.53151,5.78869,1.85213,2.28626,1.20551,2.10285,6.08809,0.89661,1.07894,5.56771,2.87338,6.84771,1.27622
2010-10-26,5.27076,1.52429,5.88519,1.85522,2.27885,1.2001,2.0948,6.06359,0.89368,1.07621,5.58516,2.87893,6.83061,1.27624
2010-10-28,5.33394,1.52335,5.85025,1.83758,2.24217,1.19455,2.08893,5.97952,0.89945,1.07491,5.58569,2.86162,6.63884,1.27424
2010-11-01,5.55415,1.52777,5.95349,1.85231,2.2882,1.19651,2.09197,6.10384,0.88814,1.05066,5.64032,2.87192,6.66914,1.27488
2010-11-04,6.02888,1.54299,6.07288,1.88361,2.31287,1.22008,2.13309,6.26515,0.89885,1.07408,5.71545,2.91356,6.84593,1.31437
2010-11-08,6.0,1.55375,6.04468,1.90901,2.36724,1.21912,2.13809,6.25279,0.88826,1.11701,5.76989,2.91343,6.84938,1.31672
2010-11-09,5.96751,1.54149,5.96331,1.88914,2.34888,1.22909,2.14991,6.27681,0.90193,1.1126,5.71536,2.921,6.90752,1.30612
